Date,Symbol,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-03-26,VBR,164.6699981689453,166.47000122070312,163.55299377441406,166.4600067138672,659321,0.0,0
2021-03-19,VCR,292.3500061035156,295.07000732421875,289.3500061035156,294.3999938964844,107900,0.0,0
2021-03-22,VCR,295.8900146484375,297.510009765625,294.2900085449219,295.3699951171875,141900,0.0,0
2021-03-23,VCR,294.8999938964844,295.9800109863281,290.510009765625,291.1000061035156,95700,0.0,0
2021-03-24,VCR,292.9100036621094,293.7699890136719,285.8800048828125,285.9200134277344,125100,0.0,0
2021-03-25,VCR,283.1499938964844,290.44000244140625,282.1099853515625,289.489990234375,103800,0.0,0
2021-03-26,VCR,290.8699951171875,292.8800048828125,287.42999267578125,292.70001220703125,97029,0.0,0
2021-03-19,VDC,172.91000366210938,174.1999969482422,172.91000366210938,173.6999969482422,82100,0.0,0
2021-03-22,VDC,173.82000732421875,175.3699951171875,173.6999969482422,175.25999450683594,129800,0.0,0
2021-03-23,VDC,175.07000732421875,176.5,174.85000610351562,175.66000366210938,99600,0.0,0
2021-03-24,VDC,175.5,176.05999755859375,174.7100067138672,174.7100067138672,61400,0.0,0
2021-03-25,VDC,174.7899932861328,176.77999877929688,174.32000732421875,176.52000427246094,91700,0.0,0
2021-03-26,VDC,176.0,179.00999450683594,175.72000122070312,178.77999877929688,72502,0.0,0
2021-03-19,VDE,68.66000366210938,70.04000091552734,67.77999877929688,69.01000213623047,948800,0.0,0
2021-03-22,VDE,68.83999633789062,69.01000213623047,68.16000366210938,68.18000030517578,903700,0.0,0
2021-03-23,VDE,66.73999786376953,68.41999816894531,66.31999969482422,66.81999969482422,1412700,0.0,0
2021-03-24,VDE,67.97000122070312,69.45999908447266,67.97000122070312,68.45999908447266,1280200,0.0,0
2021-03-25,VDE,67.38999938964844,69.0199966430664,66.12000274658203,68.73999786376953,1218700,0.0,0
2021-03-26,VDE,69.44999694824219,69.98999786376953,68.63999938964844,69.95999908447266,1211192,0.0,0
2021-03-19,VEA,49.37960535918476,49.60853675383693,49.10090693038755,49.509002685546875,7464000,0.0,0
2021-03-22,VEA,49.4900016784668,49.66999816894531,49.400001525878906,49.529998779296875,8220500,0.231,0
2021-03-23,VEA,49.150001525878906,49.209999084472656,48.720001220703125,48.779998779296875,10888000,0.0,0
2021-03-24,VEA,48.709999084472656,48.93000030517578,48.560001373291016,48.56999969482422,7748500,0.0,0
2021-03-25,VEA,48.529998779296875,48.91999816894531,48.36000061035156,48.880001068115234,9722100,0.0,0
2021-03-26,VEA,49.09000015258789,49.56999969482422,49.04999923706055,49.54999923706055,6762438,0.0,0
2021-03-19,VEU,60.986667819425904,61.33573143587562,60.69744150607723,61.236000061035156,1738100,0.0,0
2021-03-22,VEU,61.13999938964844,61.369998931884766,61.0099983215332,61.220001220703125,2119300,0.164,0
2021-03-23,VEU,60.720001220703125,60.84000015258789,60.25,60.36000061035156,2634700,0.0,0
2021-03-24,VEU,60.08000183105469,60.22999954223633,59.68000030517578,59.68000030517578,4008000,0.0,0
2021-03-25,VEU,59.63999938964844,60.119998931884766,59.5,60.029998779296875,3275400,0.0,0
2021-03-26,VEU,60.349998474121094,61.040000915527344,60.26499938964844,61.02000045776367,3577173,0.0,0
2021-03-19,VFH,85.54000091552734,85.72000122070312,84.26000213623047,85.18000030517578,1007000,0.0,0
2021-03-22,VFH,84.77999877929688,84.87999725341797,83.83000183105469,84.06999969482422,650300,0.0,0
2021-03-23,VFH,83.56999969482422,84.0999984741211,82.4800033569336,82.76000213623047,625100,0.0,0
2021-03-24,VFH,83.29000091552734,84.45999908447266,82.95999908447266,82.98999786376953,738900,0.0,0
2021-03-25,VFH,82.8499984741211,84.55000305175781,82.22000122070312,84.37000274658203,770600,0.0,0
2021-03-26,VFH,84.95999908447266,85.4800033569336,84.2699966430664,85.41000366210938,500028,0.0,0
2021-03-19,VFLQ,107.32792098753454,107.33889383774526,106.91500091552734,106.91500091552734,1300,0.0,0
2021-03-22,VFLQ,107.05000305175781,107.05000305175781,106.06999969482422,106.06999969482422,400,0.28,0
2021-03-23,VFLQ,104.87999725341797,104.91000366210938,103.44100189208984,103.44100189208984,2300,0.0,0
2021-03-24,VFLQ,104.30000305175781,104.30000305175781,102.81600189208984,102.81600189208984,200,0.0,0
2021-03-25,VFLQ,102.08000183105469,104.38800048828125,102.08000183105469,104.38800048828125,400,0.0,0
2021-03-19,VFMF,97.07076798780547,97.60938598768968,97.07076798780547,97.37000274658203,1200,0.0,0
2021-03-22,VFMF,97.4800033569336,97.4800033569336,96.38500213623047,96.74299621582031,4000,0.25,0
2021-03-23,VFMF,96.16000366210938,96.16000366210938,94.08000183105469,94.22000122070312,1500,0.0,0
2021-03-24,VFMF,94.98999786376953,95.23200225830078,93.3489990234375,93.3489990234375,1700,0.0,0
2021-03-25,VFMF,92.88999938964844,94.83000183105469,92.19000244140625,94.83000183105469,2500,0.0,0
2021-03-26,VFMF,96.58999633789062,96.95770263671875,96.58999633789062,96.95770263671875,1057,0.0,0
2021-03-19,VFMO,124.6310194228103,126.10972978262016,123.75278955186837,125.80000305175781,4100,0.0,0
2021-03-22,VFMO,126.12000274658203,126.80999755859375,125.5999984741211,126.04299926757812,4200,0.11,0
2021-03-23,VFMO,124.81999969482422,125.0199966430664,121.9000015258789,122.35299682617188,13700,0.0,0
2021-03-24,VFMO,123.67500305175781,123.67500305175781,119.0250015258789,119.0250015258789,4100,0.0,0
2021-03-25,VFMO,116.94999694824219,120.56900024414062,116.38999938964844,120.56900024414062,9500,0.0,0
2021-03-26,VFMO,121.4749984741211,121.48500061035156,119.66999816894531,122.21800231933594,2297,0.0,0
2021-03-19,VFMV,91.40760610295823,91.90793562395285,91.40760610295823,91.86199951171875,700,0.0,0
2021-03-22,VFMV,92.4800033569336,92.4800033569336,92.23999786376953,92.41300201416016,3000,0.123,0
